# t m[0] m[1] m[2] m[3] m[4] m[5] m[6] m[7] m[8] m[9] m[10] m[11] m[12] m[13] m[14] m[15] m[16] m[17] m[18] m[19]
9.999999999999999124e-06 1.000000000000000000e+00 0.000000000000000000e+00 1.002042584475655307e+00 0.000000000000000000e+00 3.024570036266709394e+00 0.000000000000000000e+00 1.524658871779694103e+01 0.000000000000000000e+00 1.077742928082471678e+02 0.000000000000000000e+00 9.808581266870204445e+02 0.000000000000000000e+00 1.092405423672408324e+04 0.000000000000000000e+00 1.439459604603095795e+05 0.000000000000000000e+00 2.190849420774674043e+06 0.000000000000000000e+00 3.782705225785882026e+07 0.000000000000000000e+00
1.099999999999999971e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.002246842923220971e+00 0.000000000000000000e+00 3.027033537234073535e+00 0.000000000000000000e+00 1.527141072060623195e+01 0.000000000000000000e+00 1.080549377778731923e+02 0.000000000000000000e+00 9.845063830221705530e+02 0.000000000000000000e+00 1.097822885590500300e+04 0.000000000000000000e+00 1.448545948407311516e+05 0.000000000000000000e+00 2.207873442162748426e+06 0.000000000000000000e+00 3.817987176242268831e+07 0.000000000000000000e+00
1.200000000000000030e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.002451101370786413e+00 0.000000000000000000e+00 3.029498220499921235e+00 0.000000000000000000e+00 1.529626248036697511e+01 0.000000000000000000e+00 1.083361712339724932e+02 0.000000000000000000e+00 9.881661113737388860e+02 0.000000000000000000e+00 1.103263768512880233e+04 0.000000000000000000e+00 1.457683360226580990e+05 0.000000000000000000e+00 2.225017078105401713e+06 0.000000000000000000e+00 3.853570209817425162e+07 0.000000000000000000e+00
1.299999999999999920e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.002655359818351855e+00 0.000000000000000000e+00 3.031964086305205974e+00 0.000000000000000000e+00 1.532114402130799391e+01 0.000000000000000000e+00 1.086179941342118838e+02 0.000000000000000000e+00 9.918373415998173641e+02 0.000000000000000000e+00 1.108728159502964263e+04 0.000000000000000000e+00 1.466872093157256022e+05 0.000000000000000000e+00 2.242281083129446488e+06 0.000000000000000000e+00 3.889456664351421595e+07 0.000000000000000000e+00
1.399999999999999979e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.002859618265917518e+00 0.000000000000000000e+00 3.034431134890880344e+00 0.000000000000000000e+00 1.534605536766973444e+01 0.000000000000000000e+00 1.089004074374057893e+02 0.000000000000000000e+00 9.955201036210783059e+02 0.000000000000000000e+00 1.114216145897792558e+04 0.000000000000000000e+00 1.476112401389225270e+05 0.000000000000000000e+00 2.259666215999561362e+06 0.000000000000000000e+00 3.925648894098784775e+07 0.000000000000000000e+00
1.499999999999999869e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.003063876713482960e+00 0.000000000000000000e+00 3.036899366497897823e+00 0.000000000000000000e+00 1.537099654370427437e+01 0.000000000000000000e+00 1.091834121035172274e+02 0.000000000000000000e+00 9.992144274208762909e+02 0.000000000000000000e+00 1.119727815308741992e+04 0.000000000000000000e+00 1.485404540209976258e+05 0.000000000000000000e+00 2.277173239739281591e+06 0.000000000000000000e+00 3.962149269831968844e+07 0.000000000000000000e+00
1.599999999999999928e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.003268135161048624e+00 0.000000000000000000e+00 3.039368781367211447e+00 0.000000000000000000e+00 1.539596757367531410e+01 0.000000000000000000e+00 1.094670090936586746e+02 0.000000000000000000e+00 1.002920343045349568e+03 0.000000000000000000e+00 1.125263255622239558e+04 0.000000000000000000e+00 1.494748766008671373e+05 0.000000000000000000e+00 2.294802921652080491e+06 0.000000000000000000e+00 3.998960178945405036e+07 0.000000000000000000e+00
1.699999999999999987e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.003472393608614066e+00 0.000000000000000000e+00 3.041839379739774252e+00 0.000000000000000000e+00 1.542096848185819269e+01 0.000000000000000000e+00 1.097511993700930333e+02 0.000000000000000000e+00 1.006637880603522831e+03 0.000000000000000000e+00 1.130822555000476677e+04 0.000000000000000000e+00 1.504145336280236370e+05 0.000000000000000000e+00 2.312556033342538401e+06 0.000000000000000000e+00 4.036084025560140610e+07 0.000000000000000000e+00
1.800000000000000046e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.003676652056179508e+00 0.000000000000000000e+00 3.044311161856538828e+00 0.000000000000000000e+00 1.544599929253988080e+01 0.000000000000000000e+00 1.100359838962345975e+02 0.000000000000000000e+00 1.010367070267408735e+03 0.000000000000000000e+00 1.136405801882125525e+04 0.000000000000000000e+00 1.513594509629459935e+05 0.000000000000000000e+00 2.330433350737608038e+06 0.000000000000000000e+00 4.073523230629055202e+07 0.000000000000000000e+00
1.899999999999999766e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.003880910503745172e+00 0.000000000000000000e+00 3.046784127958459099e+00 0.000000000000000000e+00 1.547106003001898245e+01 0.000000000000000000e+00 1.103213636366499344e+02 0.000000000000000000e+00 1.014107942272110449e+03 0.000000000000000000e+00 1.142013084983057524e+04 0.000000000000000000e+00 1.523096545775109553e+05 0.000000000000000000e+00 2.348435654107967857e+06 0.000000000000000000e+00 4.111280232042679191e+07 0.000000000000000000e+00
1.999999999999999825e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.004085168951310614e+00 0.000000000000000000e+00 3.049258278286487212e+00 0.000000000000000000e+00 1.549615071860574744e+01 0.000000000000000000e+00 1.106073395570588360e+02 0.000000000000000000e+00 1.017860526915924311e+03 0.000000000000000000e+00 1.147644493297061308e+04 0.000000000000000000e+00 1.532651705554056971e+05 0.000000000000000000e+00 2.366563728089468088e+06 0.000000000000000000e+00 4.149357484735591710e+07 0.000000000000000000e+00
2.099999999999999884e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.004289427398876278e+00 0.000000000000000000e+00 3.051733613081577090e+00 0.000000000000000000e+00 1.552127138262206074e+01 0.000000000000000000e+00 1.108939126243353002e+02 0.000000000000000000e+00 1.021624854560441690e+03 0.000000000000000000e+00 1.153300116096564670e+04 0.000000000000000000e+00 1.542260250925418804e+05 0.000000000000000000e+00 2.384818361704669893e+06 0.000000000000000000e+00 4.187757460793420672e+07 0.000000000000000000e+00
2.199999999999999943e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.004493685846441720e+00 0.000000000000000000e+00 3.054210132584681325e+00 0.000000000000000000e+00 1.554642204640145486e+01 0.000000000000000000e+00 1.111810838065083971e+02 0.000000000000000000e+00 1.025400955630652334e+03 0.000000000000000000e+00 1.158980042933356526e+04 0.000000000000000000e+00 1.551922444974708778e+05 0.000000000000000000e+00 2.403200348384476267e+06 0.000000000000000000e+00 4.226482649560442567e+07 0.000000000000000000e+00
2.300000000000000002e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.004697944294007161e+00 0.000000000000000000e+00 3.056687837036752953e+00 0.000000000000000000e+00 1.557160273428910635e+01 0.000000000000000000e+00 1.114688540727632642e+02 0.000000000000000000e+00 1.029188860615046906e+03 0.000000000000000000e+00 1.164684363639310504e+04 0.000000000000000000e+00 1.561638551918003941e+05 0.000000000000000000e+00 2.421710485989858396e+06 0.000000000000000000e+00 4.265535557747778296e+07 0.000000000000000000e+00
2.400000000000000061e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.004902202741572825e+00 0.000000000000000000e+00 3.059166726678745452e+00 0.000000000000000000e+00 1.559681347064184109e+01 0.000000000000000000e+00 1.117572243934420300e+02 0.000000000000000000e+00 1.032988600065719766e+03 0.000000000000000000e+00 1.170413168327110179e+04 0.000000000000000000e+00 1.571408837106122228e+05 0.000000000000000000e+00 2.440349576833670028e+06 0.000000000000000000e+00 4.304918709542196244e+07 0.000000000000000000e+00
2.499999999999999781e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.005106461189138267e+00 0.000000000000000000e+00 3.061646801751611413e+00 0.000000000000000000e+00 1.562205427982813966e+01 0.000000000000000000e+00 1.120461957400447091e+02 0.000000000000000000e+00 1.036800204598471510e+03 0.000000000000000000e+00 1.176166547390976666e+04 0.000000000000000000e+00 1.581233567028816324e+05 0.000000000000000000e+00 2.459118427702561952e+06 0.000000000000000000e+00 4.344634646715520322e+07 0.000000000000000000e+00
2.599999999999999840e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.005310719636703931e+00 0.000000000000000000e+00 3.064128062496304317e+00 0.000000000000000000e+00 1.564732518622812663e+01 0.000000000000000000e+00 1.123357690852302255e+02 0.000000000000000000e+00 1.040623704892913565e+03 0.000000000000000000e+00 1.181944591507395671e+04 0.000000000000000000e+00 1.591113009318976547e+05 0.000000000000000000e+00 2.478017849878986366e+06 0.000000000000000000e+00 4.384685928734653443e+07 0.000000000000000000e+00
2.699999999999999899e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.005514978084269373e+00 0.000000000000000000e+00 3.066610509153776754e+00 0.000000000000000000e+00 1.567262621423359192e+01 0.000000000000000000e+00 1.126259454028172797e+02 0.000000000000000000e+00 1.044459131692570054e+03 0.000000000000000000e+00 1.187747391635848362e+04 0.000000000000000000e+00 1.601047432756849739e+05 0.000000000000000000e+00 2.497048659163295757e+06 0.000000000000000000e+00 4.425075132872205973e+07 0.000000000000000000e+00
2.799999999999999958e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.005719236531835037e+00 0.000000000000000000e+00 3.069094141964982203e+00 0.000000000000000000e+00 1.569795738824797837e+01 0.000000000000000000e+00 1.129167256677853004e+02 0.000000000000000000e+00 1.048306515804981700e+03 0.000000000000000000e+00 1.193575039019542783e+04 0.000000000000000000e+00 1.611037107274270966e+05 0.000000000000000000e+00 2.516211675895940047e+06 0.000000000000000000e+00 4.465804854317746311e+07 0.000000000000000000e+00
2.900000000000000017e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.005923494979400479e+00 0.000000000000000000e+00 3.071578961170873256e+00 0.000000000000000000e+00 1.572331873268639058e+01 0.000000000000000000e+00 1.132081108562754110e+02 0.000000000000000000e+00 1.052165888101809514e+03 0.000000000000000000e+00 1.199427625186145815e+04 0.000000000000000000e+00 1.621082303958907141e+05 0.000000000000000000e+00 2.535507724979754537e+06 0.000000000000000000e+00 4.506877706289668381e+07 0.000000000000000000e+00
2.999999999999999737e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.006127753426965921e+00 0.000000000000000000e+00 3.074064967012403837e+00 0.000000000000000000e+00 1.574871027197559314e+01 0.000000000000000000e+00 1.135001019455913820e+02 0.000000000000000000e+00 1.056037279518937794e+03 0.000000000000000000e+00 1.205305241948518596e+04 0.000000000000000000e+00 1.631183295058514632e+05 0.000000000000000000e+00 2.554937635902343784e+06 0.000000000000000000e+00 4.548296320147684216e+07 0.000000000000000000e+00
3.100000000000000135e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.006332011874531585e+00 0.000000000000000000e+00 3.076552159730526093e+00 0.000000000000000000e+00 1.577413203055402136e+01 0.000000000000000000e+00 1.137926999142004973e+02 0.000000000000000000e+00 1.059920721056578714e+03 0.000000000000000000e+00 1.211207981405452119e+04 0.000000000000000000e+00 1.641340353985211113e+05 0.000000000000000000e+00 2.574502242758567445e+06 0.000000000000000000e+00 4.590063345505933464e+07 0.000000000000000000e+00
3.199999999999999855e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.006536270322097026e+00 0.000000000000000000e+00 3.079040539566193502e+00 0.000000000000000000e+00 1.579958403287177049e+01 0.000000000000000000e+00 1.140859057417345923e+02 0.000000000000000000e+00 1.063816243779375782e+03 0.000000000000000000e+00 1.217135935942404103e+04 0.000000000000000000e+00 1.651553755319758784e+05 0.000000000000000000e+00 2.594202384273110889e+06 0.000000000000000000e+00 4.632181450346732885e+07 0.000000000000000000e+00
3.299999999999999575e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.006740528769662690e+00 0.000000000000000000e+00 3.081530106760359544e+00 0.000000000000000000e+00 1.582506630339061537e+01 0.000000000000000000e+00 1.143797204089909201e+02 0.000000000000000000e+00 1.067723878816507749e+03 0.000000000000000000e+00 1.223089198232239323e+04 0.000000000000000000e+00 1.661823774815861834e+05 0.000000000000000000e+00 2.614038903823164292e+06 0.000000000000000000e+00 4.674653321134947240e+07 0.000000000000000000e+00
3.399999999999999973e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.006944787217228132e+00 0.000000000000000000e+00 3.084020861553976367e+00 0.000000000000000000e+00 1.585057886658399262e+01 0.000000000000000000e+00 1.146741448979331324e+02 0.000000000000000000e+00 1.071643657361792748e+03 0.000000000000000000e+00 1.229067861235968849e+04 0.000000000000000000e+00 1.672150689404478762e+05 0.000000000000000000e+00 2.634012649461190216e+06 0.000000000000000000e+00 4.717481662933002412e+07 0.000000000000000000e+00
3.499999999999999693e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.007149045664793574e+00 0.000000000000000000e+00 3.086512804187997894e+00 0.000000000000000000e+00 1.587612174693702194e+01 0.000000000000000000e+00 1.149691801916922316e+02 0.000000000000000000e+00 1.075575610673793108e+03 0.000000000000000000e+00 1.235072018203493099e+04 0.000000000000000000e+00 1.682534777198144875e+05 0.000000000000000000e+00 2.654124473937792704e+06 0.000000000000000000e+00 4.760669199516525865e+07 0.000000000000000000e+00
3.600000000000000091e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.007353304112359238e+00 0.000000000000000000e+00 3.089005934903376716e+00 0.000000000000000000e+00 1.590169496894649370e+01 0.000000000000000000e+00 1.152648272745674660e+02 0.000000000000000000e+00 1.079519770075919041e+03 0.000000000000000000e+00 1.241101762674344718e+04 0.000000000000000000e+00 1.692976317495310795e+05 0.000000000000000000e+00 2.674375234724680893e+06 0.000000000000000000e+00 4.804218673490642011e+07 0.000000000000000000e+00
3.699999999999999811e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.007557562559924680e+00 0.000000000000000000e+00 3.091500253941065868e+00 0.000000000000000000e+00 1.592729855712088138e+01 0.000000000000000000e+00 1.155610871320273390e+02 0.000000000000000000e+00 1.083476166956533234e+03 0.000000000000000000e+00 1.247157188478434182e+04 0.000000000000000000e+00 1.703475590784694650e+05 0.000000000000000000e+00 2.694765794037734158e+06 0.000000000000000000e+00 4.848132846406899393e+07 0.000000000000000000e+00
3.799999999999999532e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.007761821007490344e+00 0.000000000000000000e+00 3.093995761542018830e+00 0.000000000000000000e+00 1.595293253598033978e+01 0.000000000000000000e+00 1.158579607507104754e+02 0.000000000000000000e+00 1.087444832769055665e+03 0.000000000000000000e+00 1.253238389736796671e+04 0.000000000000000000e+00 1.714032878749644733e+05 0.000000000000000000e+00 2.715297018860162701e+06 0.000000000000000000e+00 4.892414498880847543e+07 0.000000000000000000e+00
3.899999999999999929e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.007966079455055786e+00 0.000000000000000000e+00 3.096492457947188193e+00 0.000000000000000000e+00 1.597859693005670501e+01 0.000000000000000000e+00 1.161554491184266595e+02 0.000000000000000000e+00 1.091425799032068653e+03 0.000000000000000000e+00 1.259345460862339678e+04 0.000000000000000000e+00 1.724648464272520214e+05 0.000000000000000000e+00 2.735969780965767335e+06 0.000000000000000000e+00 4.937066430710269511e+07 0.000000000000000000e+00
3.999999999999999650e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.008170337902621450e+00 0.000000000000000000e+00 3.098990343397527436e+00 0.000000000000000000e+00 1.600429176389350516e+01 0.000000000000000000e+00 1.164535532241576874e+02 0.000000000000000000e+00 1.095419097329420993e+03 0.000000000000000000e+00 1.265478496560593521e+04 0.000000000000000000e+00 1.735322631439080578e+05 0.000000000000000000e+00 2.756784956942298450e+06 0.000000000000000000e+00 4.982091460994058847e+07 0.000000000000000000e+00
4.100000000000000047e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.008374596350186891e+00 0.000000000000000000e+00 3.101489418133989595e+00 0.000000000000000000e+00 1.603001706204594967e+01 0.000000000000000000e+00 1.167522740580583900e+02 0.000000000000000000e+00 1.099424759310333684e+03 0.000000000000000000e+00 1.271637591830462407e+04 0.000000000000000000e+00 1.746055665542892821e+05 0.000000000000000000e+00 2.777743428214916959e+06 0.000000000000000000e+00 5.027492428251764923e+07 0.000000000000000000e+00
4.199999999999999768e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.008578854797752333e+00 0.000000000000000000e+00 3.103989682397527261e+00 0.000000000000000000e+00 1.605577284908094526e+01 0.000000000000000000e+00 1.170516126114575428e+02 0.000000000000000000e+00 1.103442816689504298e+03 0.000000000000000000e+00 1.277822841964977124e+04 0.000000000000000000e+00 1.756847853089749697e+05 0.000000000000000000e+00 2.798846081069748383e+06 0.000000000000000000e+00 5.073272190543781221e+07 0.000000000000000000e+00
4.299999999999999488e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.008783113245317997e+00 0.000000000000000000e+00 3.106491136429093913e+00 0.000000000000000000e+00 1.608155914957708887e+01 0.000000000000000000e+00 1.173515698768587754e+02 0.000000000000000000e+00 1.107473301247213158e+03 0.000000000000000000e+00 1.284034342552049930e+04 0.000000000000000000e+00 1.767699481802103110e+05 0.000000000000000000e+00 2.820093806677544490e+06 0.000000000000000000e+00 5.119433625592213869e+07 0.000000000000000000e+00
4.399999999999999886e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.008987371692883439e+00 0.000000000000000000e+00 3.108993780469642587e+00 0.000000000000000000e+00 1.610737598812467297e+01 0.000000000000000000e+00 1.176521468479416086e+02 0.000000000000000000e+00 1.111516244829427933e+03 0.000000000000000000e+00 1.290272189475230698e+04 0.000000000000000000e+00 1.778610840623510303e+05 0.000000000000000000e+00 2.841487501117441803e+06 0.000000000000000000e+00 5.165979630902406573e+07 0.000000000000000000e+00
4.499999999999999606e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.009191630140449103e+00 0.000000000000000000e+00 3.111497614760126318e+00 0.000000000000000000e+00 1.613322338932569622e+01 0.000000000000000000e+00 1.179533445195623216e+02 0.000000000000000000e+00 1.115571679347909594e+03 0.000000000000000000e+00 1.296536478914463623e+04 0.000000000000000000e+00 1.789582219723093440e+05 0.000000000000000000e+00 2.863028065400819294e+06 0.000000000000000000e+00 5.212913123885131627e+07 0.000000000000000000e+00
4.600000000000000004e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.009395888588014545e+00 0.000000000000000000e+00 3.114002639541498141e+00 0.000000000000000000e+00 1.615910137779384215e+01 0.000000000000000000e+00 1.182551638877549607e+02 0.000000000000000000e+00 1.119639636780317687e+03 0.000000000000000000e+00 1.302827307346847556e+04 0.000000000000000000e+00 1.800613910500015190e+05 0.000000000000000000e+00 2.884716405495261308e+06 0.000000000000000000e+00 5.260237041979467869e+07 0.000000000000000000e+00
4.699999999999999724e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.009600147035579987e+00 0.000000000000000000e+00 3.116508855054711091e+00 0.000000000000000000e+00 1.618500997815451470e+01 0.000000000000000000e+00 1.185576059497322206e+02 0.000000000000000000e+00 1.123720149170316290e+03 0.000000000000000000e+00 1.309144771547395794e+04 0.000000000000000000e+00 1.811706205587965087e+05 0.000000000000000000e+00 2.906553432348618750e+06 0.000000000000000000e+00 5.307954342776338011e+07 0.000000000000000000e+00
4.800000000000000122e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.009804405483145651e+00 0.000000000000000000e+00 3.119016261540718649e+00 0.000000000000000000e+00 1.621094921504480979e+01 0.000000000000000000e+00 1.188606717038864531e+02 0.000000000000000000e+00 1.127813248627679741e+03 0.000000000000000000e+00 1.315488968589799333e+04 0.000000000000000000e+00 1.822859398859662761e+05 0.000000000000000000e+00 2.928540061913173646e+06 0.000000000000000000e+00 5.356068004142734408e+07 0.000000000000000000e+00
4.899999999999999842e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.010008663930711093e+00 0.000000000000000000e+00 3.121524859240472960e+00 0.000000000000000000e+00 1.623691911311354019e+01 0.000000000000000000e+00 1.191643621497905770e+02 0.000000000000000000e+00 1.131918967328398821e+03 0.000000000000000000e+00 1.321859995847189566e+04 0.000000000000000000e+00 1.834073785431371653e+05 0.000000000000000000e+00 2.950677215169906616e+06 0.000000000000000000e+00 5.404581024346625805e+07 0.000000000000000000e+00
4.999999999999999562e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.010212922378276756e+00 0.000000000000000000e+00 3.124034648394927949e+00 0.000000000000000000e+00 1.626291969702122131e+01 0.000000000000000000e+00 1.194686782881990865e+02 0.000000000000000000e+00 1.136037337514787168e+03 0.000000000000000000e+00 1.328257950992904443e+04 0.000000000000000000e+00 1.845349661667429900e+05 0.000000000000000000e+00 2.972965818152865395e+06 0.000000000000000000e+00 5.453496422182551026e+07 0.000000000000000000e+00
5.099999999999999960e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.010417180825842198e+00 0.000000000000000000e+00 3.126545629245036206e+00 0.000000000000000000e+00 1.628895099144008540e+01 0.000000000000000000e+00 1.197736211210489046e+02 0.000000000000000000e+00 1.140168391495586548e+03 0.000000000000000000e+00 1.334682932001255904e+04 0.000000000000000000e+00 1.856687325184794609e+05 0.000000000000000000e+00 2.995406801973637193e+06 0.000000000000000000e+00 5.502817237097896636e+07 0.000000000000000000e+00
5.199999999999999680e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.010621439273407640e+00 0.000000000000000000e+00 3.129057802031751212e+00 0.000000000000000000e+00 1.631501302105408158e+01 0.000000000000000000e+00 1.200791916514604054e+02 0.000000000000000000e+00 1.144312161646073946e+03 0.000000000000000000e+00 1.341135037148297670e+04 0.000000000000000000e+00 1.868087074857596890e+05 0.000000000000000000e+00 3.018001102845925372e+06 0.000000000000000000e+00 5.552546529319871962e+07 0.000000000000000000e+00
5.300000000000000078e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.010825697720973304e+00 0.000000000000000000e+00 3.131571166996026001e+00 0.000000000000000000e+00 1.634110581055886868e+01 0.000000000000000000e+00 1.203853908837383955e+02 0.000000000000000000e+00 1.148468680408168439e+03 0.000000000000000000e+00 1.347614365012595954e+04 0.000000000000000000e+00 1.879549210821715533e+05 0.000000000000000000e+00 3.040749662110228557e+06 0.000000000000000000e+00 5.602687379983177781e+07 0.000000000000000000e+00
5.399999999999999798e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.011029956168538746e+00 0.000000000000000000e+00 3.134085724378813165e+00 0.000000000000000000e+00 1.636722938466183663e+01 0.000000000000000000e+00 1.206922198233729375e+02 0.000000000000000000e+00 1.152637980290536916e+03 0.000000000000000000e+00 1.354121014476000528e+04 0.000000000000000000e+00 1.891074034479362308e+05 0.000000000000000000e+00 3.063653426258624066e+06 0.000000000000000000e+00 5.653242891258376837e+07 0.000000000000000000e+00
5.499999999999999518e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.011234214616104410e+00 0.000000000000000000e+00 3.136601474421066182e+00 0.000000000000000000e+00 1.639338376808208508e+01 0.000000000000000000e+00 1.209996794770404591e+02 0.000000000000000000e+00 1.156820093868701179e+03 0.000000000000000000e+00 1.360655084724419430e+04 0.000000000000000000e+00 1.902661848503680958e+05 0.000000000000000000e+00 3.086713346959657036e+06 0.000000000000000000e+00 5.704216186480961740e+07 0.000000000000000000e+00
5.599999999999999916e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.011438473063669852e+00 0.000000000000000000e+00 3.139118417363737645e+00 0.000000000000000000e+00 1.641956898555044475e+01 0.000000000000000000e+00 1.213077708526045910e+02 0.000000000000000000e+00 1.161015053785145028e+03 0.000000000000000000e+00 1.367216675248592583e+04 0.000000000000000000e+00 1.914312956843361317e+05 0.000000000000000000e+00 3.109930381083334796e+06 0.000000000000000000e+00 5.755610410281133652e+07 0.000000000000000000e+00
5.699999999999999636e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.011642731511235516e+00 0.000000000000000000e+00 3.141636553447781477e+00 0.000000000000000000e+00 1.644578506180947031e+01 0.000000000000000000e+00 1.216164949591171620e+02 0.000000000000000000e+00 1.165222892749421362e+03 0.000000000000000000e+00 1.373805885844868862e+04 0.000000000000000000e+00 1.926027664727267693e+05 0.000000000000000000e+00 3.133305490726221353e+06 0.000000000000000000e+00 5.807428728714286536e+07 0.000000000000000000e+00
5.800000000000000034e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.011846989958800958e+00 0.000000000000000000e+00 3.144155882914149824e+00 0.000000000000000000e+00 1.647203202161345104e+01 0.000000000000000000e+00 1.219258528068191652e+02 0.000000000000000000e+00 1.169443643538258584e+03 0.000000000000000000e+00 1.380422816615984630e+04 0.000000000000000000e+00 1.937806278669081221e+05 0.000000000000000000e+00 3.156839643236648291e+06 0.000000000000000000e+00 5.859674329392209649e+07 0.000000000000000000e+00
5.899999999999999754e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.012051248406366399e+00 0.000000000000000000e+00 3.146676406003796611e+00 0.000000000000000000e+00 1.649830988972839663e+01 0.000000000000000000e+00 1.222358454071416531e+02 0.000000000000000000e+00 1.173677338995668833e+03 0.000000000000000000e+00 1.387067567971842982e+04 0.000000000000000000e+00 1.949649106471955893e+05 0.000000000000000000e+00 3.180533811240019277e+06 0.000000000000000000e+00 5.912350421614998579e+07 0.000000000000000000e+00
5.999999999999999474e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.012255506853932063e+00 0.000000000000000000e+00 3.149198122957673984e+00 0.000000000000000000e+00 1.652461869093206559e+01 0.000000000000000000e+00 1.225464737727068183e+02 0.000000000000000000e+00 1.177924012033054623e+03 0.000000000000000000e+00 1.393740240630295011e+04 0.000000000000000000e+00 1.961556457233189722e+05 0.000000000000000000e+00 3.204388972664231434e+06 0.000000000000000000e+00 5.965460236503688991e+07 0.000000000000000000e+00
6.099999999999999872e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.012459765301497505e+00 0.000000000000000000e+00 3.151721034016735867e+00 0.000000000000000000e+00 1.655095845001394039e+01 0.000000000000000000e+00 1.228577389173287742e+02 0.000000000000000000e+00 1.182183695629316844e+03 0.000000000000000000e+00 1.400440935617923060e+04 0.000000000000000000e+00 1.973528641348909878e+05 0.000000000000000000e+00 3.228406110765195917e+06 0.000000000000000000e+00 6.019007027133622020e+07 0.000000000000000000e+00
6.200000000000000270e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.012664023749063169e+00 0.000000000000000000e+00 3.154245139421934851e+00 0.000000000000000000e+00 1.657732919177524522e+01 0.000000000000000000e+00 1.231696418560146640e+02 0.000000000000000000e+00 1.186456422830961401e+03 0.000000000000000000e+00 1.407169754270825251e+04 0.000000000000000000e+00 1.985565970518771792e+05 0.000000000000000000e+00 3.252586214152471162e+06 0.000000000000000000e+00 6.072994068668518215e+07 0.000000000000000000e+00
6.299999999999999990e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.012868282196628611e+00 0.000000000000000000e+00 3.156770439414224416e+00 0.000000000000000000e+00 1.660373094102894953e+01 0.000000000000000000e+00 1.234821836049655133e+02 0.000000000000000000e+00 1.190742226752208580e+03 0.000000000000000000e+00 1.413926798235401293e+04 0.000000000000000000e+00 1.997668757750673394e+05 0.000000000000000000e+00 3.276930276814999990e+06 0.000000000000000000e+00 6.127424658495299518e+07 0.000000000000000000e+00
6.399999999999999710e-05 1.000000000000000000e+00 0.000000000000000000e+00 1.013072540644194053e+00 0.000000000000000000e+00 3.159296934234556709e+00 0.000000000000000000e+00 1.663016372259975739e+01 0.000000000000000000e+00 1.237953651815772673e+02 0.000000000000000000e+00 1.195041140575099917e+03 0.000000000000000000e+00 1.420712169469141372e+04 0.000000000000000000e+00 2.009837317365484196e+05 0.000000000000000000e+00 3.301439298146958929e+06 0.000000000000000000e+00 6.182302116359632462e+07 0.000000000000000000e+00
